movieId,title,year,count,mean,bayesian_avg
20011,105364,Something in the Air (Après Mai),2012,4,3.125,3.091
20012,105366,Shake Hands with the Devil,1959,1,4.0,3.096
20013,105368,I Declare War,2012,1,3.0,3.09
20014,105375,"German Doctor, The (Wakolda)",2013,4,3.375,3.097
20015,105377,"Puerta de Hierro, el exilio de Perón",2012,1,0.5,3.075
20016,105379,"Monitors, The",1969,1,3.5,3.093
20017,105386,Curse of Chucky (Child's Play 6),2013,11,3.227272727272727,3.099
20018,105388,Prison of the Dead,2000,1,2.0,3.084
20019,105390,"Rabid Grannies (Mémés cannibales, Les)",1988,1,0.5,3.075
20020,105404,Muhammad Ali's Greatest Fight,2013,2,2.5,3.083
20021,105412,Favela Rising,2005,1,3.5,3.093
20022,105414,Mariage à Mendoza,2012,1,4.0,3.096
20023,105420,Parkland,2013,8,3.0,3.086
20024,105423,Imagine,2012,2,4.0,3.101
20025,105429,Inequality for All,2013,14,3.9642857142857144,3.159
20026,105442,"Mooring, The",2012,1,1.0,3.078
20027,105450,Jessie James Meets Frankenstein's Daughter,1966,1,1.0,3.078
20028,105453,On the Job,2013,1,4.0,3.096
20029,105461,Adventures of a Teenage Dragonslayer (I Was a 7th Grade Dragon Slayer),2010,1,5.0,3.102
20030,105463,Alice Upside Down (Alice),2007,2,4.25,3.104
20031,105477,Talaash,2012,2,2.0,3.077
20032,105484,Nobody Else But You (Poupoupidou),2011,3,2.8333333333333335,3.086
20033,105490,Almost You,1985,2,1.25,3.068
20034,105492,Dirty,2005,2,2.0,3.077
20035,105495,"Dish & the Spoon, The",2011,1,2.5,3.087
20036,105497,Kumail Nanjiani: Beta Male,2013,1,4.0,3.096
20037,105502,"Devil's Ground, The",2009,1,2.5,3.087
20038,105509,"Misérables, Les",1978,6,3.75,3.114
20039,105519,"Philosophers, The (After The Dark)",2013,9,3.111111111111111,3.091
20040,105531,"Wall, The (Die Wand)",2012,6,3.1666666666666665,3.093
20041,105533,They Only Kill Their Masters,1972,1,3.0,3.09
20042,105538,Valentine Road,2013,2,1.75,3.074
20043,105560,Beneath the Dark,2010,1,2.5,3.087
20044,105563,McKenna Shoots for the Stars,2012,3,4.5,3.116
20045,105569,Are You Scared 2,2009,1,1.0,3.078
20046,105571,Attila (Attila the Hun),1954,1,1.5,3.081
20047,105579,Zombie Apocalypse,2011,1,0.5,3.075
20048,105581,Zombie High,1987,1,1.5,3.081
20049,105583,Voodoo Dawn,1991,1,0.5,3.075
20050,105597,Romeo and Juliet,2013,6,2.5833333333333335,3.072
20051,105599,Drona,2008,1,0.5,3.075
20052,105608,Sunshine on Leith,2013,1,0.5,3.075
20053,105612,Wild Seven,2006,2,2.75,3.086
20054,105620,Baggage Claim,2013,5,2.9,3.085
20055,105622,Zero Charisma,2013,1,0.5,3.075
20056,105628,Parking (Ting che),2008,2,4.0,3.101
20057,105630,Stitches,2012,2,2.0,3.077
20058,105700,Unrest,2006,1,0.5,3.075
20059,105703,Haute Cuisine,2012,7,3.5,3.107
20060,105709,Brazilian Western (Faroeste Caboclo),2013,1,3.5,3.093
20061,105715,Just Wright,2010,6,2.5,3.069
20062,105728,Family Secrets (Familjehemligheter),2001,1,4.0,3.096
20063,105742,"Fifth Estate, The",2013,12,2.4166666666666665,3.044
20064,105744,Life According to Sam,2013,1,4.0,3.096
20065,105748,"Place of One's Own, A",1945,2,2.5,3.083
20066,105753,Superclásico,2011,2,3.5,3.095
20067,105759,"Bikini Carwash Company, The",1992,3,2.0,3.071
20068,105761,Blood Suckers from Outer Space,1984,1,1.5,3.081
20069,105763,Bloodsucking Freaks,1976,3,1.6666666666666667,3.065
20070,105769,"Congress, The",2013,19,3.1315789473684212,3.095
20071,105778,One Small Hitch,2013,1,4.5,3.099
20072,105794,Another Nine & a Half Weeks (Love in Paris) (9 1/2 Weeks II) (Another 9 1/2 Weeks),1997,2,1.75,3.074
20073,105799,"Unbelievers, The",2013,3,2.1666666666666665,3.074
20074,105811,Godzilla vs. Megaguirus (Gojira tai Megagirasu: Jî shômetsu sakusen),2000,3,1.3333333333333333,3.059
20075,105813,Godzilla vs. Megalon (Gojira tai Megaro),1973,3,2.6666666666666665,3.083
20076,105819,Back to the Secret Garden,2001,2,3.25,3.092
20077,105829,Bloodsucking Pharaohs in Pittsburgh,1991,1,1.0,3.078
20078,105831,Bloody Bloody Bible Camp,2012,1,1.5,3.081
20079,105833,Bloody New Year,1987,1,1.5,3.081
20080,105837,Godzilla vs. SpaceGodzilla (Gojira VS Supesugojira),1994,2,2.5,3.083
20081,105849,"Trouble with the Truth, The",2011,2,3.25,3.092
20082,105855,"Right Kind of Wrong, The",2013,4,3.25,3.094
20083,105863,Child's Pose,2013,4,3.375,3.097
20084,105865,"Enemy Within, The (O ehthros mou)",2013,1,3.0,3.09
20085,105869,Kill Your Darlings,2013,26,3.2884615384615383,3.118
20086,105892,August (Elokuu),2011,1,3.5,3.093
20087,105901,Silja - nuorena nukkunut,1956,1,2.5,3.087
20088,105911,Heart of a Lion (Leijonasydän),2013,5,3.7,3.108
20089,105928,"Day of the Crows, The (Le jour des corneilles)",2012,2,2.0,3.077
20090,105943,Bridegroom,2013,5,4.7,3.138
20091,105945,29 Palms,2002,2,2.5,3.083
20092,105948,Alien Space Avenger,1989,2,0.75,3.062
20093,105950,Miracle Run,2004,1,4.0,3.096
20094,105952,Spinning Plates,2012,3,3.3333333333333335,3.095
20095,105965,Arthur Newman,2012,1,2.5,3.087
20096,105972,"Little Help, A",2010,3,3.0,3.089
20097,105974,Assault on a Queen,1966,1,2.5,3.087
20098,105978,Born Wild,1995,1,1.5,3.081
20099,105980,"Borrower, The",1991,3,2.0,3.071
20100,105982,Boulevard,1994,1,1.0,3.078
20101,105987,"Substance: Albert Hofmann's LSD, The",2011,2,3.25,3.092
20102,105999,Bartok the Magnificent,1999,5,2.8,3.082
20103,106006,Breaking Point,1994,1,1.5,3.081
20104,106011,"Blue Umbrella, The",2013,20,3.625,3.149
20105,106022,Toy Story of Terror,2013,20,3.875,3.176
20106,106026,Folies Bergere de Paris,1935,1,3.5,3.093
20107,106030,"Last Days on Mars, The",2013,20,2.8,3.059
20108,106032,Chastity Bites,2013,3,2.5,3.08
20109,106048,Four Days in July,1985,1,3.5,3.093
20110,106059,Conversations with My Gardener (Dialogue avec mon jardinier),2007,2,3.75,3.098
20111,106064,Race,2008,1,1.0,3.078
20112,106066,Freaky Deaky,2012,1,1.0,3.078
20113,106074,"Code, The",2011,1,4.0,3.096
20114,106076,Precision: The Measure of All Things,2013,1,5.0,3.102
20115,106082,Shock and Awe: The Story of Electricity,2011,1,5.0,3.102
20116,106094,Godzilla: Tokyo S.O.S. (Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.),2003,2,1.5,3.071
20117,106098,Science and Islam,2009,1,4.0,3.096
20118,106102,Gambit,2012,10,3.35,3.105
20119,106107,Order and Disorder,2009,1,4.0,3.096
20120,106109,"Masquerade (Gwanghai, Wangyidoen namja)",2012,1,5.0,3.102
20121,106111,Marc Maron: Thinky Pain,2013,4,4.125,3.115
20122,106115,"Story of Science, The",2010,1,5.0,3.102
20123,106130,Lessons of a Dream (Der ganz große Traum),2011,1,4.0,3.096
20124,106138,You May Not Kiss the Bride,2011,3,4.0,3.107
20125,106156,London - The Modern Babylon,2012,1,4.5,3.099
20126,106158,La discrète,1990,1,4.5,3.099
20127,106163,"Touch of Sin, A (Tian zhu ding)",2013,8,4.3125,3.147
20128,106168,"Man Who Captured Eichmann, The",1996,1,4.5,3.099
20129,106170,"Patriots, The (Patriotes, Les)",1994,3,3.3333333333333335,3.095
20130,106193,Les Formidables (Gang-jeok),2006,1,3.0,3.09
20131,106195,How I Live Now,2013,21,3.4761904761904763,3.134
20132,106197,Girl Most Likely,2012,12,2.7916666666666665,3.07
20133,106200,Hours,2013,5,2.7,3.079
20134,106204,Pieta,2013,4,3.625,3.103
20135,106210,Errors of the Human Body,2012,1,3.5,3.093
20136,106212,Root of All Evil?,2006,6,3.5833333333333335,3.108
20137,106214,What If ...,2010,1,3.5,3.093
20138,106220,Aziz Ansari: Buried Alive,2013,13,4.076923076923077,3.163
20139,106222,Aziz Ansari: Dangerously Delicious,2012,4,3.375,3.097
20140,106224,24 Hours on Craigslist,2005,1,2.0,3.084
20141,106228,Libre échange,2010,1,3.0,3.09
20142,106230,Free Radicals:  A History of Experimental Film,2012,2,2.5,3.083
20143,106232,"Reformer and the Redhead, The",1950,1,2.0,3.084
20144,106234,Great Expectations,2012,12,3.0416666666666665,3.087
20145,106236,Somm,2012,3,3.5,3.098
20146,106240,Free Birds,2013,11,2.409090909090909,3.047
20147,106243,Godzilla Against MechaGodzilla (Gojira tai Mekagojira),2002,4,1.75,3.058
20148,106245,Latitude Zero (Ido zero daisakusen),1969,1,3.5,3.093
20149,106250,3 Little Ninjas and the Lost Treasure,1990,1,0.5,3.075
20150,106254,Boy Wonder,2010,5,3.0,3.088
20151,106275,"Crew, The",1994,1,3.0,3.09
20152,106277,Breathing Fire,1991,1,1.0,3.078
20153,106295,"Castle of the Living Dead (Castello Dei Morti Vivi, Il)",1964,1,2.5,3.087
20154,106300,"Day The Earth Froze, The (Sampo)",1959,3,3.3333333333333335,3.095
20155,106302,Silmido,2003,3,4.5,3.116
20156,106320,"Breed, The",2001,1,1.0,3.078
20157,106332,Muscle Shoals,2013,9,3.5555555555555554,3.115
20158,106334,"Hollow Crown, The",2012,2,4.5,3.107
20159,106344,"Starving Games, The",2013,6,1.75,3.043
20160,106353,Holes in My Shoes,2006,1,2.5,3.087
20161,106363,Lumihiutalemuodostelma,2012,1,3.5,3.093
20162,106365,"Super Cops, The",1974,2,3.25,3.092
20163,106374,Painless (Insensibles),2012,2,2.25,3.08
20164,106387,A Bucket of Blood,1995,1,2.5,3.087
20165,106389,Buttcrack,1998,1,0.5,3.075
20166,106391,Card Subject To Change,2010,1,2.5,3.087
20167,106407,Seduced and Abandoned,2013,2,3.25,3.092
20168,106417,Absent (Ausente),2011,1,2.0,3.084
20169,106421,"Institute, The",2013,3,3.6666666666666665,3.101
20170,106431,Chasing Ghosts: Beyond the Arcade,2007,1,3.0,3.09
20171,106434,Chillers,1987,1,0.5,3.075
20172,106443,"Best Man Holiday, The",2013,3,3.0,3.089
20173,106452,Ida,2013,33,3.6363636363636362,3.182
20174,106455,Metal Brothers (Mammas pojkar),2012,1,1.5,3.081
20175,106462,"Fiancee, The (Parineeta)",1953,1,5.0,3.102
20176,106464,Aningaaq,2013,3,3.1666666666666665,3.092
20177,106471,One Piece Film: Strong World,2009,2,2.0,3.077
20178,106473,One Piece Film Z,2012,2,3.5,3.095
20179,106485,China O'Brien,1990,1,1.5,3.081
20180,106498,"Magic Voyage of Sindbad, The (Sadko)",1953,2,2.75,3.086
20181,106501,"Chameleon, The",2010,2,1.5,3.071
20182,106503,"Enemies of Reason, The",2007,6,3.8333333333333335,3.117
20183,106506,World War II: When Lions Roared,1994,1,4.0,3.096
20184,106508,"Dyatlov Pass Incident, The (Devil's Pass)",2013,5,2.9,3.085
20185,106510,"It's the Easter Beagle, Charlie Brown!",1974,2,3.5,3.095
20186,106549,Back to the USSR - takaisin Ryssiin,1992,1,3.5,3.093
20187,106559,Bad Biology,2008,1,0.5,3.075
20188,106561,Krrish 3,2013,1,0.5,3.075
20189,106563,Once Upon a Scoundrel,1974,1,2.0,3.084
20190,106583,Berlin Express,1948,2,2.75,3.086
20191,106590,Hansel & Gretel,2013,3,2.5,3.08
20192,106592,"Happy Poet, The",2010,1,3.0,3.09
20193,106607,Plankton,1994,1,0.5,3.075
20194,106609,Shatter Dead,1994,1,0.5,3.075
20195,106611,The Club,1994,1,0.5,3.075
20196,106614,"Christmas Party, The (Joulubileet)",1996,1,5.0,3.102
20197,106624,Twice Born (Venuto al mondo),2012,2,4.5,3.107
20198,106634,"Raisin in the Sun, A",2008,1,3.5,3.093
20199,106646,"Somewhat Gentle Man, A (En ganske snill mann)",2010,2,3.25,3.092
20200,106672,Club Fed,1990,1,1.0,3.078
20201,106674,Crackerjack,1994,1,1.5,3.081
20202,106676,Crime Wave,1985,1,1.0,3.078
20203,106680,"Wankers, The (Les branleuses)",2011,2,3.0,3.089
20204,106688,Crocodile,2000,2,0.75,3.062
20205,106704,Disco Godfather,1979,1,2.5,3.087
20206,106722,Crisis: Behind a Presidential Commitment,1963,1,2.5,3.087
20207,106727,9 Month Stretch (9 mois ferme),2013,3,3.6666666666666665,3.101
20208,106729,"Galaxy Invader, The",1985,1,2.0,3.084
20209,106739,Thankskilling,2009,1,4.5,3.099
20210,106749,Mr. Morgan's Last Love,2013,6,3.8333333333333335,3.117
20211,106751,"Misérables in Concert, Les",1996,4,4.5,3.124
20212,106762,Trigun: Badlands Rumble,2010,15,3.3,3.108
20213,106791,Cut and Run (Inferno in diretta),1985,1,1.0,3.078
20214,106794,Cyberjack (Virtual Assassin),1995,1,1.0,3.078
20215,106832,7th Cavalry (Seventh Cavalry),1956,1,3.0,3.09
20216,106841,August: Osage County,2013,48,3.2604166666666665,3.129
20217,106850,"Tale of Zatoichi, The (Zatôichi monogatari) (Zatôichi 1)",1962,2,4.0,3.101
20218,106852,"Tale of Zatoichi Continues, The (Zoku Zatôichi monogatari) (Zatôichi 2)",1962,2,2.25,3.08
20219,106854,Angels Sing,2013,1,1.5,3.081
20220,106861,Violette,2013,1,3.5,3.093
20221,106863,Concrete Night (Betoniyö),2013,3,2.8333333333333335,3.086
20222,106866,Days Of Darkness,2007,1,0.5,3.075
20223,106868,Breaking the Girls,2013,1,4.0,3.096
20224,106870,Grave Encounters 2,2012,12,2.7916666666666665,3.07
20225,106879,Fright Night 2: New Blood,2013,3,2.5,3.08
20226,106881,Sweetwater,2013,2,2.5,3.083
20227,106892,After Tiller,2013,5,3.6,3.105
20228,106895,Lovecraft: Fear of the Unknown,2008,1,0.5,3.075
20229,106906,Gamera vs. Barugon,1966,2,1.25,3.068
20230,106910,Legally Blondes,2009,3,3.1666666666666665,3.092
20231,106922,New Tale of Zatoichi (Shin Zatôichi monogatari) (Zatôichi 3),1963,1,4.0,3.096
20232,106924,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4),1963,1,3.5,3.093
20233,106983,Young & Beautiful,2013,12,3.9166666666666665,3.147
20234,106998,Zatoichi Goes to the Fire Festival (Zatôichi abare-himatsuri) (Zatôichi 21),1970,1,4.0,3.096
20235,107000,"Challenger Disaster, The",2013,3,3.6666666666666665,3.101
20236,107002,Linsanity,2013,1,2.5,3.087
20237,107004,Some Girl(s),2013,4,3.125,3.091
20238,107017,Open Grave,2013,11,3.6818181818181817,3.128
20239,107020,"Dead Next Door, The",1989,1,1.5,3.081
20240,107022,Ski Patrol,1940,1,1.5,3.081
20241,107024,Sel8nne,2013,4,3.875,3.109
20242,107028,"Fourth Angel, The",2001,1,2.0,3.084
20243,107032,Route 666,2001,1,0.5,3.075
20244,107042,Six by Sondheim,2013,7,3.0714285714285716,3.09
20245,107050,Straight from the Heart,2003,1,3.5,3.093
20246,107052,"Punk Singer, The",2013,7,3.7142857142857144,3.116
20247,107055,"Dead Pit, The",1989,1,1.0,3.078
20248,107057,Dead Set,2008,4,3.75,3.106
20249,107059,Dead Silence,1997,2,2.75,3.086
20250,107067,Pianomania,2009,2,3.75,3.098
20251,107075,"Christmas Carol, A",1997,2,4.0,3.101
20252,107077,"Christmas Carol: The Musical, A (Christmas Carol, A)",2004,1,2.5,3.087
20253,107081,Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5),1963,3,2.6666666666666665,3.083
20254,107083,Geography Club,2013,6,3.1666666666666665,3.093
20255,107085,Measuring the World (Die Vermessung der Welt),2012,1,3.5,3.093
20256,107106,Dead Weekend,1995,1,0.5,3.075
20257,107117,"Armstrong Lie, The",2013,9,3.5,3.112
20258,107130,"Adventure in Space and Time, An",2013,4,3.125,3.091
20259,107137,Star Trek: Of Gods and Men,2007,4,4.375,3.121
20260,107145,Cockpit,2012,1,3.0,3.09
20261,107157,"Boy and the Pirates, The",1960,1,1.5,3.081
20262,107172,Ways to Live Forever,2010,1,3.5,3.093
20263,107183,"Battle of amfAR, The",2013,1,4.0,3.096
20264,107185,Blue Sunshine,1978,2,3.0,3.089
20265,107188,Adventures of Zatoichi (Zatôichi sekisho yaburi) (Zatôichi 9),1964,1,3.0,3.09
20266,107196,Is the Man Who Is Tall Happy?,2013,8,4.3125,3.147
20267,107199,Reel Rock 8,2013,1,4.0,3.096
20268,107202,Reel Rock 7,2012,1,4.5,3.099
20269,107215,Midnight Clear,2006,2,3.25,3.092
20270,107217,The Nutcracker in 3D,2009,1,3.5,3.093
20271,107224,"Wipers Times, The",2013,1,2.5,3.087
20272,107230,Deadbolt,1992,1,2.0,3.084
20273,107232,"Deadly Spawn, The",1983,1,2.5,3.087
20274,107234,Deadly Surveillance,1991,1,1.5,3.081
20275,107266,I Heart Monster Movies,2012,1,1.0,3.078
20276,107268,Deadly Voyage,1996,2,2.75,3.086
20277,107270,Decampitated,1998,1,2.0,3.084
20278,107274,"Deep, The (Djúpið)",2012,2,3.75,3.098
20279,107295,"Last Ride, The",2012,1,3.0,3.09
20280,107297,Hava Nagila: The Movie,2012,1,1.5,3.081
20281,107299,"Bling Ring, The",2011,4,2.5,3.076
20282,107302,"Perfect Man, A",2013,1,2.5,3.087
20283,107304,Gurren Lagann: Childhood's End (Gekijô ban Tengen toppa guren ragan: Guren hen),2008,3,2.3333333333333335,3.077
20284,107306,Gurren Lagann: The Lights in the Sky are Stars (Gekijô ban Tengen toppa guren ragan: Ragan hen),2009,3,2.0,3.071
20285,107312,Lady and the Tramp II: Scamp's Adventure,2001,7,2.642857142857143,3.072
20286,107316,WW III: World War III (Der 3. Weltkrieg),1998,1,3.5,3.093
20287,107334,"Sucker, The (Corniaud, Le)",1965,3,2.3333333333333335,3.077
20288,107350,Escape Fire: The Fight to Rescue American Healthcare,2012,3,3.3333333333333335,3.095
20289,107352,Killing Lincoln,2013,1,2.5,3.087
20290,107354,Good Ol' Freda,2013,4,1.5,3.052
20291,107357,Call Me Crazy: A Five Film,2013,1,4.5,3.099
20292,107359,What If... (An...),2012,2,1.5,3.071
20293,107361,Unbeatable (Ji zhan),2013,1,3.5,3.093
20294,107368,Sarah Silverman:  We Are Miracles,2013,5,2.5,3.073
20295,107380,Mike Tyson:  Undisputed Truth,2013,4,3.125,3.091
20296,107382,Whoopi Goldberg Presents Moms Mabley,2013,1,4.5,3.099
20297,107402,Christmas Eve,1947,1,3.0,3.09
20298,107404,"Executioner, The (Massacre Mafia Style)",1978,1,2.0,3.084
20299,107418,Phase 7,2011,1,2.5,3.087
20300,107422,Hellbound?,2012,1,2.0,3.084
20301,107424,Demon Wind,1990,1,2.0,3.084
20302,107426,Demons 2 (Dèmoni 2... l'incubo ritorna),1986,1,1.5,3.081
20303,107445,"Big Fix, The",1978,1,3.0,3.09
20304,107456,"Great Diamond Robbery, The",1992,1,2.0,3.084
20305,107458,Diving In,1990,1,2.0,3.084
20306,107460,La guerre des tuques,1984,2,3.25,3.092
20307,107466,Always,1985,1,4.0,3.096
20308,107477,Trinity: Gambling for High Stakes (Odds and Evens) (Pari e dispari),1978,2,4.75,3.11
20309,107484,James Gandolfini: Tribute to a Friend,2013,1,3.5,3.093
20310,107501,$ellebrity (Sellebrity),2012,2,1.25,3.068
20311,107503,Annie Get Your Gun,1957,1,2.0,3.084
20312,107516,Punk's Dead: SLC Punk! 2,2014,2,2.75,3.086
20313,107537,Q,2011,1,3.5,3.093
20314,107539,In the Fog (V tumane),2012,2,3.25,3.092
20315,107541,As Cool As I Am,2013,1,1.0,3.078
20316,107543,False Trail (Jägarna 2),2011,1,2.0,3.084
20317,107546,Everything Happens to Me (a.k.a. Why Did You Pick on Me?) (Chissà perché... capitano tutte a me),1980,1,4.0,3.096
20318,107555,Fireworks Wednesday (Chaharshanbe-soori),2006,1,4.0,3.096
20319,107557,Fun Size,2012,4,2.625,3.079
20320,107559,Am Ende eiens viel zu kurzen Tages (Death of a superhero),2011,1,4.0,3.096
20321,107563,"Princess for Christmas, A",2011,3,4.5,3.116
20322,107567,Kaksi kotia (Dagmamman),2013,1,3.0,3.09
20323,107569,Tenderness (Hellyys),1972,1,2.5,3.087
20324,107584,Miffo,2003,1,4.0,3.096
20325,107591,Open Up to Me (Kerron sinulle kaiken),2013,1,4.0,3.096
20326,107612,WNUF Halloween Special,2013,1,4.0,3.096
20327,107617,Red Obession,2013,2,2.5,3.083
20328,107619,"Snow on the Pines, The",2013,2,2.75,3.086
20329,107623,"2013 Rock and Roll Hall of Fame Induction Ceremony, The",2013,1,4.5,3.099
20330,107627,"Physician, The",2013,9,3.7777777777777777,3.126
20331,107634,Grand Tour: Disaster in Time (Timescape),1992,2,2.75,3.086
20332,107636,Springsteen & I,2013,1,3.5,3.093
20333,107640,"Glass Agency, The (Ajans-E Shisheh-I)",1999,1,4.0,3.096
20334,107643,Here Without Me (Inja bedoone man),2011,1,4.5,3.099
20335,107647,Wonderful and Loved by All (Underbar och älskad av alla),2007,1,3.5,3.093
20336,107649,Borgman,2013,4,3.875,3.109
20337,107653,"Lost Thing, The",2010,7,3.142857142857143,3.092
20338,107656,Buddy Goes West (Occhio alla penna),1981,1,4.0,3.096
20339,107671,Boy Eating the Bird's Food (To agori troei to fagito tou pouliou),2012,1,3.5,3.093
20340,107673,"Laughing Woman, The (Frightened Woman, The) (Femina ridens)",1969,1,0.5,3.075
20341,107675,Vendetta,2013,1,3.5,3.093
20342,107677,"Human Race, The",2013,3,3.0,3.089
20343,107684,Smiley,2012,1,4.0,3.096
20344,107688,Dot.Kill,2005,1,2.5,3.087
20345,107692,"Hijack That Went South, The (Kaappari)",2013,1,3.0,3.09
20346,107698,Rio Sex Comedy,2010,1,3.5,3.093
20347,107700,I Am Divine,2013,2,3.5,3.095
20348,107704,Justin Bieber's Believe,2013,2,0.5,3.059
20349,107707,Dhoom,2004,5,2.5,3.073
20350,107710,Marvin Hamlisch: What He Did for Love,2013,2,3.25,3.092
20351,107713,Meat the Truth,2008,1,4.5,3.099
20352,107718,State of Play,2003,5,3.3,3.097
20353,107725,"Botany of Desire, The",2009,2,3.75,3.098
20354,107730,By the People: The Election of Barack Obama,2009,1,4.0,3.096
20355,107735,American Addict,2012,1,2.5,3.087
20356,107737,Bounty Killer,2013,1,4.5,3.099
20357,107740,"South, The (Lomalla)",2000,1,2.5,3.087
20358,107743,"Class of 92, The",2013,1,3.5,3.093
20359,107745,12 Rounds 2: Reloaded,2013,1,2.5,3.087
20360,107747,Nude for Satan (Nuda per Satana),1974,1,3.0,3.09
20361,107756,A.C.O.D.,2013,12,2.7083333333333335,3.064
20362,107758,Ass Backwards,2013,1,3.0,3.09
20363,107762,Dollman vs. Demonic Toys,1993,1,1.5,3.081
20364,107765,Dream Machine,1991,1,1.5,3.081
20365,107767,"Dungeon Masters, The",2008,2,2.5,3.083
20366,107769,Paranormal Activity: The Marked Ones,2014,13,2.1923076923076925,3.024
20367,107848,Vegucated,2010,2,3.75,3.098
20368,107858,Earth vs. the Spider,2001,2,0.5,3.059
20369,107860,Easy Wheels,1989,1,1.5,3.081
20370,107875,Hit Man,1972,1,4.0,3.096
20371,107877,The Valley of Gwangi,1969,2,2.25,3.08
20372,107879,Voyage to the Prehistoric Planet,1965,1,1.0,3.078
20373,107883,The Lunchbox,2013,30,3.6166666666666667,3.172
20374,107885,Kauwboy,2012,2,4.5,3.107
20375,107890,Liberty,1929,3,3.1666666666666665,3.092
20376,107897,Expect No Mercy,1995,1,1.0,3.078
20377,107899,"Expert, The",1995,1,1.5,3.081
20378,107901,"Secret, The",2007,4,2.875,3.085
20379,107910,I Know That Voice,2013,8,3.125,3.092
20380,107914,Fade To Black,1980,3,1.3333333333333333,3.059
20381,107916,Yves Saint Laurent,2014,4,3.375,3.097
20382,107919,Trader Games (Krach),2010,1,3.5,3.093
20383,107928,Summer Things (Embrassez qui vous voudrez),2002,1,3.5,3.093
20384,107943,Bad Karma (Hell's Gate),2002,1,1.5,3.081
20385,107949,"Invisible Woman, The",2013,9,2.7222222222222223,3.071
20386,107958,Foosball (Metegol),2013,2,2.0,3.077
20387,107978,"Like Father, Like Son (Soshite chichi ni naru)",2013,21,4.0,3.194
20388,107980,"Railway Man, The",2013,22,3.3863636363636362,3.125
20389,107982,Sand Sharks,2011,1,0.5,3.075
20390,107987,Diana,2013,7,2.5714285714285716,3.069
20391,107990,"We and the I, The",2012,1,3.0,3.09
20392,108003,Forsaking All Others,1934,3,2.3333333333333335,3.077
20393,108005,"Flesh Merchant, The (Wild and Wicked, The)",1956,1,2.0,3.084
20394,108007,Child Bride,1938,1,2.0,3.084
20395,108014,River Queen,2005,2,4.25,3.104
20396,108041,"Me, Myself and Mum (Les garçons et Guillaume, à table!)",2013,7,2.642857142857143,3.072
20397,108043,Milius,2013,1,3.0,3.09
20398,108050,Summer of '62 (Cartouches gauloises),2007,2,4.5,3.107
20399,108052,Close to Leo (Tout contre Léo),2002,1,3.5,3.093
20400,108054,"Geographer Drank His Globe Away, The (Geograf globus propil)",2013,1,3.0,3.09
20401,108056,Pokémon Origins,2013,3,2.0,3.071
20402,108063,Screwed in Tallinn (Torsk på Tallinn - En liten film om ensamhet),1999,1,2.5,3.087
20403,108070,Fantastic Flesh: The Art of Make-Up EFX,2008,1,3.0,3.09
20404,108072,Fast Food,1989,1,1.5,3.081
20405,108074,Favorite Deadly Sins,1995,1,2.0,3.084
20406,108085,+1,2013,3,2.3333333333333335,3.077
20407,108088,Monica Z,2013,2,3.5,3.095
20408,108095,"The Hire: Follow, The",2001,1,3.5,3.093
20409,108120,"Turtle's Tale 2: Sammy's Escape from Paradise, A (Sammy's avonturen 2) (Sammy's Adventures 2)",2012,1,3.0,3.09
20410,108143,Cutie and the Boxer,2013,4,3.25,3.094
20411,108146,Rise of the Zombies,2012,1,1.0,3.078
20412,108149,At Berkeley,2013,2,4.25,3.104
20413,108151,Harvey,1996,2,2.75,3.086
20414,108153,Travelling Salesman,2012,3,3.5,3.098
20415,108158,Penguin Pool Murder,1932,3,2.8333333333333335,3.086
20416,108160,Breakaway (Speedy Singhs),2011,1,4.5,3.099
20417,108186,Nukes in Space,1999,1,3.5,3.093
20418,108196,Starflight: The Plane That Couldn't Land,1983,1,2.0,3.084
20419,108200,Reasonable Doubt,2014,1,3.0,3.09
20420,108202,Heavy Metal Parking Lot,1986,2,3.75,3.098
20421,108209,18 Years Old and Rising (J'aime regarder les filles),2011,2,2.75,3.086
20422,108212,Saint Laurent,2014,3,2.6666666666666665,3.083
20423,108216,Cargo,2013,2,3.25,3.092
20424,108220,"Square, The (Al Midan)",2013,7,3.5,3.107
20425,108237,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami),2012,1,3.0,3.09
20426,108239,Fear,1990,2,2.0,3.077
20427,108241,Fear No Evil,1981,1,1.5,3.081
20428,108243,Devil's Due,2014,6,2.3333333333333335,3.063
20429,108246,Nicht mein Tag,2014,1,3.5,3.093
20430,108255,Venus Wars (Venus Senki),1989,2,3.5,3.095
20431,108257,"Adventures of Arsène Lupin, The (Aventures d'Arsène Lupin, Les)",1957,2,2.75,3.086
20432,108261,"Final Cut, The",1996,2,3.0,3.089
20433,108280,Black Rock,2012,3,2.0,3.071
20434,108282,"First Power, The",1990,2,3.25,3.092
20435,108285,"Assault, The (L'assaut)",2010,2,2.75,3.086
20436,108287,Holiday Spin,2012,1,3.0,3.09
20437,108289,Flight 93,2006,4,2.875,3.085
20438,108318,"Single Shot, A",2013,3,2.1666666666666665,3.074
20439,108328,When Darkness Falls (När mörkret faller),2006,2,3.75,3.098
